word,frequency,current_phonetic,effective_phonetic,current_uk,current_us,current_status,expected_uk,expected_us,expected_status,verdict,source_variants,conflict_dialects,candidate_count_uk,candidate_count_us,sources_json
aforesaid,41194,/əˈfɔɹˌsɛd/,/əˈfɔɹˌsɛd/,/əˈfɔːsɛd/,/əˈfɔɹˌsɛd/,verified,/əˈfɔːsɛd/,/əˈfɔɹˌsɛd/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/əˈfɔːsɛd/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/əˈfɔɹˌsɛd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
afterlife,14038,/ˈæftɚˌlaɪf/,/ˈæftɚˌlaɪf/,/ˈɑːftəˌlaɪf/,/ˈæftɚˌlaɪf/,verified,/ˈɑːftəˌlaɪf/,/ˈæftɚˌlaɪf/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈɑːftəˌlaɪf/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈæftɚˌlaɪf/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
afterwards,5652,/ˈæftɚwɚdz/,/ˈæftɚwɚdz/,/ˈɑːftəwədz/,/ˈæftɚwɚdz/,verified,/ˈɑːftəwədz/,/ˈæftɚwɚdz/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈɑːftəwədz/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈæftɚwɚdz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
aggression,4521,/əˈɡɹɛʃən/,/əˈɡɹɛʃən/,,/əˈɡɹɛʃən/,us_only,,/əˈɡɹɛʃən/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/əˈɡɹɛʃən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
agonize,15401,/ˈæɡəˌnaɪz/,/ˈæɡəˌnaɪz/,/ˈæɡɪnaɪz/,/ˈæɡəˌnaɪz/,verified,/ˈæɡɪnaɪz/,/ˈæɡəˌnaɪz/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈæɡɪnaɪz/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈæɡəˌnaɪz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
agreeable,13667,/əˈɡɹiːəbəl/,/əˈɡɹiːəbəl/,,/əˈɡɹiːəbəl/,conflict,,/əˈɡɹiːəbəl/,conflict,review_external_conflict,uk,uk,4,1,"{""candidates"": {""uk"": [{""ipa"": ""/əˈɡɹiːəbəl/"", ""source"": ""kaikki"", ""detail"": ""uk""}, {""ipa"": ""/əˈɡɹɪbəl/"", ""source"": ""kaikki"", ""detail"": ""uk obsolete""}, {""ipa"": ""/əˈɡɹiːəbəl/"", ""source"": ""kaikki"", ""detail"": ""uk""}, {""ipa"": ""/əˈɡɹɪbəl/"", ""source"": ""kaikki"", ""detail"": ""uk obsolete""}], ""us"": [{""ipa"": ""/əˈɡɹiːəbəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
ahh,17966,/ˈɑ/,/ˈɑ/,,/ˈɑ/,us_only,,/ˈɑ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈɑ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
ai,0,/ˌeɪˈaɪ/,/ˌeɪˈaɪ/,,,conflict,,,conflict,review_external_conflict,us,us,0,2,"{""candidates"": {""us"": [{""ipa"": ""/ˈaɪ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˈeɪˈaɪ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
airfare,15629,/ˈɛɹˌfɛɹ/,/ˈɛɹˌfɛɹ/,,/ˈɛɹˌfɛɹ/,us_only,,/ˈɛɹˌfɛɹ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈɛɹˌfɛɹ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
airspace,16254,/ˈɛɹˌspeɪs/,/ˈɛɹˌspeɪs/,,/ˈɛɹˌspeɪs/,us_only,,/ˈɛɹˌspeɪs/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈɛɹˌspeɪs/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
airy,10632,/ˈɛɹi/,/ˈɛɹi/,,/ˈɛɹi/,conflict,,/ˈɛɹi/,conflict,review_external_conflict,uk,uk,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈɛəɹi/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈɛːɹi/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈɛɹi/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
ala,0,/ɐlˈa/,/ɐlˈa/,,,conflict,,,conflict,review_external_conflict,us,us,0,2,"{""candidates"": {""us"": [{""ipa"": ""/ˈælə/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˈeɪlə/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
alabama,0,/ˌæləˈbæmə/,/ˌæləˈbæmə/,,/ˌæləˈbæmə/,us_only,,/ˌæləˈbæmə/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌæləˈbæmə/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
alarm,3693,/əˈlɑɹm/,/əˈlɑɹm/,/əˈlɑːm/,/əˈlɑɹm/,verified,/əˈlɑːm/,/əˈlɑɹm/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/əˈlɑːm/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/əˈlɑːm/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/əˈlɑɹm/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
alien,3977,/ˈeɪliən/,/ˈeɪliən/,,/ˈeɪliən/,us_only,,/ˈeɪliən/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈeɪliən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
aliment,0,/ˈælɪmənt/,/ˈælɪmənt/,/ˈælɪmənt/,,uk_only,/ˈælɪmənt/,,uk_only,pass,,,2,0,"{""candidates"": {""uk"": [{""ipa"": ""/ˈælɪmənt/"", ""source"": ""kaikki"", ""detail"": ""uk""}, {""ipa"": ""/ˈælɪmənt/"", ""source"": ""kaikki"", ""detail"": ""uk""}]}, ""status_reason"": ""uk_only""}"
allah,0,/ˈɑlə/,/ˈɑlə/,,/ˈɑlə/,us_only,,/ˈɑlə/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈɑlə/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
allende,0,/ˌɑˈjɛndeɪ/,/ˌɑˈjɛndeɪ/,,/ˌɑˈjɛndeɪ/,us_only,,/ˌɑˈjɛndeɪ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌɑˈjɛndeɪ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
alligator,9530,/ˈæləˌɡeɪtɚ/,/ˈæləˌɡeɪtɚ/,/ˈælɪɡeɪtə/,/ˈæləˌɡeɪtɚ/,verified,/ˈælɪɡeɪtə/,/ˈæləˌɡeɪtɚ/,verified,pass,,,3,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈælɪɡeɪtə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈælɪɡeɪtə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈælɪɡeɪtə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈæləˌɡeɪtɚ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
allusive,32449,/əˈluːsɪv/,/əˈluːsɪv/,,/əˈluːsɪv/,conflict,,/əˈluːsɪv/,conflict,review_external_conflict,uk,uk,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/əˈluːsɪv/"", ""source"": ""kaikki"", ""detail"": ""uk""}, {""ipa"": ""/əˈljuːsɪv/"", ""source"": ""kaikki"", ""detail"": ""uk""}], ""us"": [{""ipa"": ""/əˈluːsɪv/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
alluvial,25722,/ˌæˈluːviəl/,/ˌæˈluːviəl/,/əˈluːviəl/,/ˌæˈluːviəl/,verified,/əˈluːviəl/,/ˌæˈluːviəl/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/əˈluːviəl/"", ""source"": ""kaikki"", ""detail"": ""uk us""}, {""ipa"": ""/əˈluːviəl/"", ""source"": ""kaikki"", ""detail"": ""uk us""}], ""us"": [{""ipa"": ""/ˌæˈluːviəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
ally,2408,/ˈælaɪəˈlaɪ/,/ˈælaɪəˈlaɪ/,,,conflict,,,conflict,review_external_conflict,uk|us,uk|us,2,2,"{""candidates"": {""uk"": [{""ipa"": ""/ˈælaɪ/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/əˈlaɪ/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈælaɪ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/əˈlaɪ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk"", ""us""], ""conflict_dialects"": [""uk"", ""us""]}"
almanac,19960,/ˈɑlməˌnæk/,/ˈɑlməˌnæk/,/ˈɔːlmənæk/,/ˈɑlməˌnæk/,verified,/ˈɔːlmənæk/,/ˈɑlməˌnæk/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈɔːlmənæk/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈɑlməˌnæk/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
alphabet,9190,/ˈælfəˌbɛt/,/ˈælfəˌbɛt/,,/ˈælfəˌbɛt/,conflict,,/ˈælfəˌbɛt/,conflict,review_external_conflict,uk,uk,4,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈælfəˌbɛt/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}, {""ipa"": ""/ˈælfəbɪt/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation uncommon""}, {""ipa"": ""/ˈælfəˌbɛt/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}, {""ipa"": ""/ˈælfəbɪt/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation uncommon""}], ""us"": [{""ipa"": ""/ˈælfəˌbɛt/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
also,87,/ˈɔlsoʊ/,/ˈɔlsoʊ/,/ˈɔːlsəʊ/,/ˈɔlsoʊ/,verified,/ˈɔːlsəʊ/,/ˈɔlsoʊ/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈɔːlsəʊ/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈɔːlsəʊ/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈɔlsoʊ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
alter,2889,/ˈɔltɚ/,/ˈɔltɚ/,,/ˈɔltɚ/,conflict,,/ˈɔltɚ/,conflict,review_external_conflict,uk,uk,6,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈɒltə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈɔːltə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈɒltə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈɔːltə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈɒltə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈɔːltə/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈɔltɚ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
alternately,10939,/ˈɔltɚnətli/,/ˈɔltɚnətli/,/ɔːlˈtɜɹnətlɪ/,/ˈɔltɚnətli/,verified,/ɔːlˈtɜɹnətlɪ/,/ˈɔltɚnətli/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ɔːlˈtɜɹnətlɪ/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈɔltɚnətli/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
am,1192,/æm/,/æm/,,,conflict,,,conflict,review_external_conflict,us,us,0,2,"{""candidates"": {""us"": [{""ipa"": ""/ˈæm/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˈeɪˈɛm/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
ambidextrous,36119,/ˌæmbɪˈdekstrəs/,/ˌæmbɪˈdekstrəs/,/ˌæmbiˈdɛkstɹəs/,,conflict,/ˌæmbiˈdɛkstɹəs/,,conflict,review_external_conflict,us,us,1,2,"{""candidates"": {""uk"": [{""ipa"": ""/ˌæmbiˈdɛkstɹəs/"", ""source"": ""kaikki"", ""detail"": ""uk""}], ""us"": [{""ipa"": ""/ˌæmbəˈdɛkstɹəs/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˌæmbɪˈdɛkstɹəs/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
ambivalence,9873,/æmˈbɪvələns/,/æmˈbɪvələns/,,/æmˈbɪvələns/,us_only,,/æmˈbɪvələns/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/æmˈbɪvələns/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
amble,13980,/ˈæmbəl/,/ˈæmbəl/,,/ˈæmbəl/,us_only,,/ˈæmbəl/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈæmbəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
amenable,15693,/ɐmˈiːnəbəl/,/ɐmˈiːnəbəl/,/əˈmiːnəbəl/,,conflict,/əˈmiːnəbəl/,,conflict,review_external_conflict,us,us,1,2,"{""candidates"": {""uk"": [{""ipa"": ""/əˈmiːnəbəl/"", ""source"": ""kaikki"", ""detail"": ""uk""}], ""us"": [{""ipa"": ""/əˈmɛnəbəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/əˈmiːnəbəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
amendment,3667,/əˈmɛndmənt/,/əˈmɛndmənt/,,/əˈmɛndmənt/,us_only,,/əˈmɛndmənt/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/əˈmɛndmənt/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
amenity,0,/əˈmɛnəti/,/əˈmɛnəti/,/əˈmiːnəti/,/əˈmɛnəti/,verified,/əˈmiːnəti/,/əˈmɛnəti/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/əˈmiːnəti/"", ""source"": ""kaikki"", ""detail"": ""uk""}], ""us"": [{""ipa"": ""/əˈmɛnəti/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
amniotic,27420,/ˈæmniɔtɪk/,/ˈæmniɔtɪk/,/æmniˈɒtɪk/,/ˈæmniɔtɪk/,verified,/æmniˈɒtɪk/,/ˈæmniɔtɪk/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/æmniˈɒtɪk/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈæmniɔtɪk/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
amphitheater,14626,/ˈæmfəθiˈeɪtɚ/,/ˈæmfəθiˈeɪtɚ/,,/ˈæmfəθiˈeɪtɚ/,us_only,,/ˈæmfəθiˈeɪtɚ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈæmfəθiˈeɪtɚ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
amplify,9595,/ˈæmpləˌfaɪ/,/ˈæmpləˌfaɪ/,/ˈæmpləfaɪ/,/ˈæmpləˌfaɪ/,verified,/ˈæmpləfaɪ/,/ˈæmpləˌfaɪ/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈæmpləfaɪ/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈæmpləˌfaɪ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
amplitude,14205,/ˈæmpləˌtuːd/,/ˈæmpləˌtuːd/,,/ˈæmpləˌtuːd/,us_only,,/ˈæmpləˌtuːd/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈæmpləˌtuːd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
amuck,0,/əˈmʌk/,/əˈmʌk/,/əˈmʊk/,/əˈmʌk/,verified,/əˈmʊk/,/əˈmʌk/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/əˈmʊk/"", ""source"": ""kaikki"", ""detail"": ""ireland northern-england""}, {""ipa"": ""/əˈmʊk/"", ""source"": ""kaikki"", ""detail"": ""ireland northern-england""}], ""us"": [{""ipa"": ""/əˈmʌk/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
ana,0,/ˈɑːnə/,/ˈɑːnə/,/ˈɑːnə/,,conflict,/ˈɑːnə/,,conflict,review_external_conflict,us,us,1,2,"{""candidates"": {""uk"": [{""ipa"": ""/ˈɑːnə/"", ""source"": ""kaikki"", ""detail"": ""uk""}], ""us"": [{""ipa"": ""/ˈɑnə/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˈænə/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
anagram,25559,/ˈænəˌɡɹæm/,/ˈænəˌɡɹæm/,,/ˈænəˌɡɹæm/,us_only,,/ˈænəˌɡɹæm/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈænəˌɡɹæm/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
analogue,19447,/ˈænəˌlɔɡ/,/ˈænəˌlɔɡ/,,/ˈænəˌlɔɡ/,us_only,,/ˈænəˌlɔɡ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈænəˌlɔɡ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
anarchist,15254,/ˈænɚˌkɪst/,/ˈænɚˌkɪst/,/ˈænəkɪst/,/ˈænɚˌkɪst/,verified,/ˈænəkɪst/,/ˈænɚˌkɪst/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈænəkɪst/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈænəkɪst/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈænɚˌkɪst/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
anchored,34183,/ˈæŋkɚd/,/ˈæŋkɚd/,,/ˈæŋkɚd/,us_only,,/ˈæŋkɚd/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈæŋkɚd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
andreas,0,/ɑnˈdɹeɪəs/,/ɑnˈdɹeɪəs/,,/ɑnˈdɹeɪəs/,us_only,,/ɑnˈdɹeɪəs/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ɑnˈdɹeɪəs/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
andrews,0,/ˈænˌdɹuːz/,/ˈænˌdɹuːz/,,/ˈænˌdɹuːz/,us_only,,/ˈænˌdɹuːz/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈænˌdɹuːz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
anecdote,8925,/ˈænəkˌdoʊt/,/ˈænəkˌdoʊt/,/ˈænɪkˌdəʊt/,/ˈænəkˌdoʊt/,verified,/ˈænɪkˌdəʊt/,/ˈænəkˌdoʊt/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈænɪkˌdəʊt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈænɪkˌdəʊt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈænəkˌdoʊt/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
anew,10363,/ɐnjˈuː/,/ɐnjˈuː/,/əˈnjuː/,,conflict,/əˈnjuː/,,conflict,review_external_conflict,us,us,1,2,"{""candidates"": {""uk"": [{""ipa"": ""/əˈnjuː/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/əˈnuː/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ənˈjuː/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
angels,0,/ˈeɪndʒəlz/,/ˈeɪndʒəlz/,,/ˈeɪndʒəlz/,us_only,,/ˈeɪndʒəlz/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈeɪndʒəlz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
anguish,8411,/ˈæŋɡwɪʃ/,/ˈæŋɡwɪʃ/,,/ˈæŋɡwɪʃ/,us_only,,/ˈæŋɡwɪʃ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈæŋɡwɪʃ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
animadvert,0,/ˌænɪmædˈvɜːt/,/ˌænɪmædˈvɜːt/,/ˌænɪmædˈvɜːt/,,uk_only,/ˌænɪmædˈvɜːt/,,uk_only,pass,,,1,0,"{""candidates"": {""uk"": [{""ipa"": ""/ˌænɪmædˈvɜːt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}]}, ""status_reason"": ""uk_only""}"
animus,21837,/ˈænɪməs/,/ˈænɪməs/,,/ˈænɪməs/,us_only,,/ˈænɪməs/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈænɪməs/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
annotated,23900,/ˈænəˌteɪtɪd/,/ˈænəˌteɪtɪd/,,,conflict,,,conflict,review_external_conflict,us,us,0,2,"{""candidates"": {""us"": [{""ipa"": ""/ˌænəˈteɪtɪd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˈænəˌteɪtəd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
ant,5811,/ˈænt/,/ˈænt/,,/ˈænt/,us_only,,/ˈænt/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈænt/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
